Ação,Data,Abertura,Fechamento,Min,Max,Volume
PNVLF943,2025-09-23,,,,,
ALOSJ211,2025-09-23,,,,,
ASAIJ919,2025-09-23,,,,,
ASAIJ123,2025-09-23,,,,,
AZULJ800,2025-09-23,,,,,
ABEVJ164,2025-09-23,,,,,
BBASJ165,2025-09-23,,,,,
AZZAJ425,2025-09-23,,,,,
BBASJ115,2025-09-23,,,,,
ALOSV236,2025-09-23,,,,,
ABEVV207,2025-09-23,,,,,
B3SAV189,2025-09-23,,,,,
B3SAV882,2025-09-23,,,,,
B3SAV982,2025-09-23,,,,,
BBASV105,2025-09-23,,,,,
AZULV230,2025-09-23,,,,,
ABEVV164,2025-09-23,,,,,
ABEVV157,2025-09-23,,,,,
BBASV125,2025-09-23,,,,,
AZULV190,2025-09-23,,,,,
AZULV199,2025-09-23,,,,,
SIMHV127,2025-09-23,,,,,
BBDCV127,2025-09-23,,,,,
BBDCJ122,2025-09-23,,,,,
ABEVJ147,2025-09-23,,,,,
ALPAJ931,2025-09-23,,,,,
B3SAJ922,2025-09-23,,,,,
B3SAJ102,2025-09-23,,,,,
AZZAJ440,2025-09-23,,,,,
ALPAJ871,2025-09-23,,,,,
AZULV170,2025-09-23,,,,,
ALOSV201,2025-09-23,,,,,
B3SAV942,2025-09-23,,,,,
AZZAV380,2025-09-23,,,,,
ABEVV167,2025-09-23,,,,,
AZULV900,2025-09-23,,,,,
AZZAV390,2025-09-23,,,,,
ABEVJ989,2025-09-23,,,,,
ALOSJ221,2025-09-23,,,,,
ABEVJ909,2025-09-23,,,,,
ABEVJ104,2025-09-23,,,,,
ABEVJ149,2025-09-23,,,,,
AZZAJ405,2025-09-23,,,,,
BBDCJ102,2025-09-23,,,,,
ASAIJ879,2025-09-23,,,,,
B3SAJ107,2025-09-23,,,,,
B3SAJ177,2025-09-23,,,,,
B3SAJ109,2025-09-23,,,,,
AZZAJ395,2025-09-23,,,,,
ABEVJ869,2025-09-23,,,,,
B3SAJ179,2025-09-23,,,,,
ALOSV221,2025-09-23,,,,,
AZZAV355,2025-09-23,,,,,
RENTV601,2025-09-23,,,,,
ASAIV128,2025-09-23,,,,,
ALOSV196,2025-09-23,,,,,
AZZAV430,2025-09-23,,,,,
B3SAV922,2025-09-23,,,,,
ABEVV149,2025-09-23,,,,,
B3SAJ174,2025-09-23,,,,,
ALPAJ791,2025-09-23,,,,,
ALOSJ216,2025-09-23,,,,,
ALPAJ831,2025-09-23,,,,,
B3SAJ962,2025-09-23,,,,,
ALOSJ201,2025-09-23,,,,,
ABEVJ889,2025-09-23,,,,,
AZZAJ380,2025-09-23,,,,,
ALPAJ112,2025-09-23,,,,,
AZZAJ365,2025-09-23,,,,,
B3SAJ112,2025-09-23,,,,,
ABEVJ979,2025-09-23,,,,,
ABEVJ829,2025-09-23,,,,,
ABEVJ939,2025-09-23,,,,,
ALPAJ107,2025-09-23,,,,,
AZZAJ370,2025-09-23,,,,,
AZZAJ435,2025-09-23,,,,,
BOVAC180,2025-09-23,,,,,
BOVAC800,2025-09-23,,,,,
BBDCL164,2025-09-23,,,,,
USIML409,2025-09-23,,,,,
ITUBC233,2025-09-23,,,,,
ABEVC122,2025-09-23,,,,,
ITSAK102,2025-09-23,,,,,
BBASV155,2025-09-23,,,,,
ARMLW619,2025-09-23,,,,,
BBDCX164,2025-09-23,,,,,
BEEFV511,2025-09-23,,,,,
BBDCW134,2025-09-23,,,,,
IBOVM152,2025-09-23,,,,,
IBOVJ220,2025-09-23,,,,,
QUALV700,2025-09-23,,,,,
BBASX190,2025-09-23,,,,,
MOVIV105,2025-09-23,,,,,
BOVAW133,2025-09-23,,,,,
BBASL180,2025-09-23,,,,,
BBASX185,2025-09-23,,,,,
MOVIV135,2025-09-23,,,,,
HAPVV685,2025-09-23,,,,,
HAPVV630,2025-09-23,,,,,
BBASO188,2025-09-23,,,,,
QUALV690,2025-09-23,,,,,
HAPVV845,2025-09-23,,,,,
BBASO193,2025-09-23,,,,,
QUALV650,2025-09-23,,,,,
QUALV890,2025-09-23,,,,,
QUALV420,2025-09-23,,,,,
QUALV295,2025-09-23,,,,,
QUALV620,2025-09-23,,,,,
QUALV830,2025-09-23,,,,,
BEEFF525,2025-09-23,,,,,
BBASC188,2025-09-23,,,,,
BBASC198,2025-09-23,,,,,
QUALV920,2025-09-23,,,,,
MOVIV120,2025-09-23,,,,,
HAPVV107,2025-09-23,,,,,
ITUBJ220,2025-09-23,,,,,
BPACK417,2025-09-23,,,,,
INBRW310,2025-09-23,,,,,
ITUBS362,2025-09-23,,,,,
CSANW182,2025-09-23,,,,,
SAPRV318,2025-09-23,,,,,
VALEM461,2025-09-23,,,,,
SAPRJ303,2025-09-23,,,,,
BPACJ400,2025-09-23,,,,,
BPACK402,2025-09-23,,,,,
VALEM436,2025-09-23,,,,,
BPACW417,2025-09-23,,,,,
SAPRK320,2025-09-23,,,,,
SAPRW320,2025-09-23,,,,,
BPACK412,2025-09-23,,,,,
VALEA466,2025-09-23,,,,,
DIRRV400,2025-09-23,,,,,
VIVAV258,2025-09-23,,,,,
BPACW410,2025-09-23,,,,,
ITSAO108,2025-09-23,,,,,
BEEFV456,2025-09-23,,,,,
BBSEV292,2025-09-23,,,,,
SAPRJ318,2025-09-23,,,,,
BPACK317,2025-09-23,,,,,
DIRRJ350,2025-09-23,,,,,
BRAPJ155,2025-09-23,,,,,
RAILL186,2025-09-23,,,,,
BOVAG18,2025-09-23,,,,,
NVDCK192,2025-09-23,,,,,
BBSEJ302,2025-09-23,,,,,
BBSEJ412,2025-09-23,,,,,
BEEFJ476,2025-09-23,,,,,
BEEFJ541,2025-09-23,,,,,
BEEFV476,2025-09-23,,,,,
BBSEV392,2025-09-23,,,,,
BBSEV307,2025-09-23,,,,,
BEEFV446,2025-09-23,,,,,
BBSEV412,2025-09-23,,,,,
BBSEV407,2025-09-23,,,,,
BBSEV277,2025-09-23,,,,,
BBSEJ307,2025-09-23,,,,,
BBSEJ297,2025-09-23,,,,,
CMIGL155,2025-09-23,,,,,
ENGIJ551,2025-09-23,,,,,
MDIAJ273,2025-09-23,,,,,
CPLEJ996,2025-09-23,,,,,
JBSSK820,2025-09-23,,,,,
VALEE693,2025-09-23,,,,,
ITUBF305,2025-09-23,,,,,
ITUBF430,2025-09-23,,,,,
BRAPV953,2025-09-23,,,,,
MOTVV113,2025-09-23,,,,,
COGNV453,2025-09-23,,,,,
JBSSW820,2025-09-23,,,,,
ITUBR367,2025-09-23,,,,,
SUZBX522,2025-09-23,,,,,
ABEVX129,2025-09-23,,,,,
ITUBR472,2025-09-23,,,,,
IGTIX230,2025-09-23,,,,,
BPACX332,2025-09-23,,,,,
MRVES109,2025-09-23,,,,,
MGLUS90,2025-09-23,,,,,
BOVAV106,2025-09-23,,,,,
INBRV337,2025-09-23,,,,,
ITSAV152,2025-09-23,,,,,
RAIZS199,2025-09-23,,,,,
ITUBF537,2025-09-23,,,,,
PRIOJ470,2025-09-23,,,,,
PETRA233,2025-09-23,,,,,
ITUBK329,2025-09-23,,,,,
SUZBL622,2025-09-23,,,,,
VALEL419,2025-09-23,,,,,
B3SAG150,2025-09-23,,,,,
ITSAJ705,2025-09-23,,,,,
MGLUG110,2025-09-23,,,,,
SIMHG500,2025-09-23,,,,,
BOVAJ104,2025-09-23,,,,,
BOVAV102,2025-09-23,,,,,
USIMS60,2025-09-23,,,,,
BOVAV162,2025-09-23,,,,,
BOVAV910,2025-09-23,,,,,
INBRV387,2025-09-23,,,,,
ITSAV945,2025-09-23,,,,,
ITSAV925,2025-09-23,,,,,
BOVAV810,2025-09-23,,,,,
BOVVV127,2025-09-23,,,,,
BOVVV135,2025-09-23,,,,,
BOVAV194,2025-09-23,,,,,
ITSAV965,2025-09-23,,,,,
BOVAV830,2025-09-23,,,,,
BOVVV131,2025-09-23,,,,,
ITSAV147,2025-09-23,,,,,
ITSAV885,2025-09-23,,,,,
PCARG499,2025-09-23,,,,,
ITSAJ745,2025-09-23,,,,,
ITSAJ805,2025-09-23,,,,,
VIVTK270,2025-09-23,,,,,
PETZG800,2025-09-23,,,,,
VIVTJ274,2025-09-23,,,,,
BOVAJ780,2025-09-23,,,,,
BOVVJ127,2025-09-23,,,,,
AMARG25,2025-09-23,,,,,
MRVEG70,2025-09-23,,,,,
BOVVJ145,2025-09-23,,,,,
ITSAJ137,2025-09-23,,,,,
BOVAJ190,2025-09-23,,,,,
MGLUG120,2025-09-23,,,,,
MGLUG130,2025-09-23,,,,,
BOVAJ800,2025-09-23,,,,,
RAIZG250,2025-09-23,,,,,
ITSAJ725,2025-09-23,,,,,
BOVVJ131,2025-09-23,,,,,
BOVAJ970,2025-09-23,,,,,
BOVAJ174,2025-09-23,,,,,
BOVAJ890,2025-09-23,,,,,
USIMG70,2025-09-23,,,,,
ITSAJ685,2025-09-23,,,,,
ITSAJ885,2025-09-23,,,,,
ITSAJ905,2025-09-23,,,,,
ITSAJ102,2025-09-23,,,,,
VIVTJ279,2025-09-23,,,,,
PCARG60,2025-09-23,,,,,
VIVTJ289,2025-09-23,,,,,
BOVAJ850,2025-09-23,,,,,
VIVTK280,2025-09-23,,,,,
ITSAJ965,2025-09-23,,,,,
BOVAJ860,2025-09-23,,,,,
RAIZG199,2025-09-23,,,,,
ITSAJ765,2025-09-23,,,,,
BOVAJ940,2025-09-23,,,,,
BOVAJ980,2025-09-23,,,,,
MRVEG109,2025-09-23,,,,,
COGNG449,2025-09-23,,,,,
POSIG599,2025-09-23,,,,,
BOVAJ172,2025-09-23,,,,,
COGNG2,2025-09-23,,,,,
BOVVJ135,2025-09-23,,,,,
BOVAV870,2025-09-23,,,,,
BOVAV158,2025-09-23,,,,,
BOVAV820,2025-09-23,,,,,
PETZS400,2025-09-23,,,,,
ITSAV137,2025-09-23,,,,,
RAIZS250,2025-09-23,,,,,
USIMS80,2025-09-23,,,,,
MGLUS130,2025-09-23,,,,,
VIVTV279,2025-09-23,,,,,
BOVVV123,2025-09-23,,,,,
KLBNS24,2025-09-23,,,,,
LRENS20,2025-09-23,,,,,
BOVAV980,2025-09-23,,,,,
COGNS449,2025-09-23,,,,,
VIVTV289,2025-09-23,,,,,
ITSAV805,2025-09-23,,,,,
BOVAV108,2025-09-23,,,,,
NATUW270,2025-09-23,,,,,
NATUV192,2025-09-23,,,,,
NATUX950,2025-09-23,,,,,
NATUM120,2025-09-23,,,,,
NATUN190,2025-09-23,,,,,
NATUN12,2025-09-23,,,,,
NATUW120,2025-09-23,,,,,
NATUM12,2025-09-23,,,,,
NATUN14,2025-09-23,,,,,
NATUW170,2025-09-23,,,,,
NATUM190,2025-09-23,,,,,
NATUN119,2025-09-23,,,,,
ITSAV935,2025-09-23,,,,,
PETZS800,2025-09-23,,,,,
NATUB950,2025-09-23,,,,,
NATUJ19,2025-09-23,,,,,
NATUJ16,2025-09-23,,,,,
NATUK130,2025-09-23,,,,,
NATUK124,2025-09-23,,,,,
NATUK120,2025-09-23,,,,,
EQTLJ398,2025-09-23,,,,,
ELETJ383,2025-09-23,,,,,
ITUBJ334,2025-09-23,,,,,
VALER540,2025-09-23,,,,,
SUZBW545,2025-09-23,,,,,
SUZBW583,2025-09-23,,,,,
PRIOX584,2025-09-23,,,,,
GGBRR171,2025-09-23,,,,,
PRIOV450,2025-09-23,,,,,
PRIOX544,2025-09-23,,,,,
ITUBV431,2025-09-23,,,,,
ITUBJ476,2025-09-23,,,,,
SMALC130,2025-09-23,,,,,
ITUBJ471,2025-09-23,,,,,
ITUBJ481,2025-09-23,,,,,
ITUBJ456,2025-09-23,,,,,
CSNAJ589,2025-09-23,,,,,
KLBNJ212,2025-09-23,,,,,
COGNJ133,2025-09-23,,,,,
GOAUJ887,2025-09-23,,,,,
CMINJ469,2025-09-23,,,,,
ITUBJ34,2025-09-23,,,,,
CVCBJ270,2025-09-23,,,,,
CYREJ259,2025-09-23,,,,,
ECORV740,2025-09-23,,,,,
BOVAU121W4,2025-09-23,,,,,
ENGIV496,2025-09-23,,,,,
ECORV680,2025-09-23,,,,,
CASHV720,2025-09-23,,,,,
IRBRJ415,2025-09-23,,,,,
GOAUJ827,2025-09-23,,,,,
ELETJ378,2025-09-23,,,,,
CYREJ249,2025-09-23,,,,,
CYREJ229,2025-09-23,,,,,
ITUBJ262,2025-09-23,,,,,
MRVEJ410,2025-09-23,,,,,
CSNAJ709,2025-09-23,,,,,
FLRYJ135,2025-09-23,,,,,
ENGIJ496,2025-09-23,,,,,
GGBRJ225,2025-09-23,,,,,
EGIEJ471,2025-09-23,,,,,
ITUBJ283,2025-09-23,,,,,
FLRYV170,2025-09-23,,,,,
INBRV340,2025-09-23,,,,,
COGNV443,2025-09-23,,,,,
LRENV105,2025-09-23,,,,,
COGNV433,2025-09-23,,,,,
MOTVV198,2025-09-23,,,,,
ITUBV433,2025-09-23,,,,,
COGNV423,2025-09-23,,,,,
CSNAV989,2025-09-23,,,,,
BPANV959,2025-09-23,,,,,
CPLEV103,2025-09-23,,,,,
CPLEV108,2025-09-23,,,,,
MGLUV529,2025-09-23,,,,,
ELETV368,2025-09-23,,,,,
GGBRV120,2025-09-23,,,,,
CPLEV138,2025-09-23,,,,,
EGIEV456,2025-09-23,,,,,
CMINV724,2025-09-23,,,,,
BPANV699,2025-09-23,,,,,
CSNAV529,2025-09-23,,,,,
BPANJ719,2025-09-23,,,,,
MGLUJ176,2025-09-23,,,,,
KLBNJ172,2025-09-23,,,,,
LRENJ228,2025-09-23,,,,,
MGLUJ609,2025-09-23,,,,,
LRENJ255,2025-09-23,,,,,
IRBRJ457,2025-09-23,,,,,
ENGIJ481,2025-09-23,,,,,
ELETJ398,2025-09-23,,,,,
ELETJ448,2025-09-23,,,,,
CVCBJ190,2025-09-23,,,,,
ENGIJ441,2025-09-23,,,,,
LWSAJ390,2025-09-23,,,,,
MGLUJ166,2025-09-23,,,,,
CSNAJ649,2025-09-23,,,,,
CSNAJ989,2025-09-23,,,,,
ECORJ680,2025-09-23,,,,,
IGTIJ213,2025-09-23,,,,,
BPACJ370,2025-09-23,,,,,
ENGIJ531,2025-09-23,,,,,
BOVAU125W4,2025-09-23,,,,,
MGLUV749,2025-09-23,,,,,
CSNAV549,2025-09-23,,,,,
KLBNV262,2025-09-23,,,,,
COGNV253,2025-09-23,,,,,
BRAPV225,2025-09-23,,,,,
MOTVV138,2025-09-23,,,,,
KLBNV272,2025-09-23,,,,,
KLBNV202,2025-09-23,,,,,
CSNAV484,2025-09-23,,,,,
ITUBV283,2025-09-23,,,,,
ITUBV299,2025-09-23,,,,,
CSNAV109,2025-09-23,,,,,
ELETV363,2025-09-23,,,,,
LRENV228,2025-09-23,,,,,
DXCOV619,2025-09-23,,,,,
MGLUV589,2025-09-23,,,,,
COGNV233,2025-09-23,,,,,
EZTCV157,2025-09-23,,,,,
GGBRV200,2025-09-23,,,,,
EZTCV117,2025-09-23,,,,,
GOAUV747,2025-09-23,,,,,
MRVEV580,2025-09-23,,,,,
IRBRV472,2025-09-23,,,,,
HYPEV290,2025-09-23,,,,,
BPACV370,2025-09-23,,,,,
MOTVV153,2025-09-23,,,,,
LRENV204,2025-09-23,,,,,
MOTVV183,2025-09-23,,,,,
BPACV415,2025-09-23,,,,,
ELETV348,2025-09-23,,,,,
GOAUV767,2025-09-23,,,,,
EZTCV167,2025-09-23,,,,,
CSANV830,2025-09-23,,,,,
CSANV120,2025-09-23,,,,,
ENGIV541,2025-09-23,,,,,
LRENV115,2025-09-23,,,,,
IGTIV193,2025-09-23,,,,,
BOVAU124W4,2025-09-23,,,,,
CSNAV119,2025-09-23,,,,,
ENGIV441,2025-09-23,,,,,
MDIAV283,2025-09-23,,,,,
ITUBV329,2025-09-23,,,,,
CVCBV220,2025-09-23,,,,,
DXCOJ539,2025-09-23,,,,,
GGBRJ150,2025-09-23,,,,,
ELETJ468,2025-09-23,,,,,
BPACJ420,2025-09-23,,,,,
CYREJ234,2025-09-23,,,,,
MRVEJ660,2025-09-23,,,,,
BPACJ385,2025-09-23,,,,,
BRAVJ165,2025-09-23,,,,,
BEEFG525,2025-09-23,,,,,
BBDCJ206,2025-09-23,,,,,
LWSAJ330,2025-09-23,,,,,
DXCOJ559,2025-09-23,,,,,
IGTIJ228,2025-09-23,,,,,
BPANJ959,2025-09-23,,,,,
ENGIJ461,2025-09-23,,,,,
IRBRJ435,2025-09-23,,,,,
MGLUJ529,2025-09-23,,,,,
MRVEJ600,2025-09-23,,,,,
CPLEJ148,2025-09-23,,,,,
COGNJ103,2025-09-23,,,,,
CASHJ760,2025-09-23,,,,,
CSANJ100,2025-09-23,,,,,
ECORJ700,2025-09-23,,,,,
MGLUJ689,2025-09-23,,,,,
CMINJ459,2025-09-23,,,,,
CSNAJ969,2025-09-23,,,,,
MOTVJ158,2025-09-23,,,,,
CPLEJ956,2025-09-23,,,,,
CSANJ110,2025-09-23,,,,,
MOTVJ128,2025-09-23,,,,,
CASHJ740,2025-09-23,,,,,
BBDCJ216,2025-09-23,,,,,
CASHJ720,2025-09-23,,,,,
CSNAJ104,2025-09-23,,,,,
BPANJ759,2025-09-23,,,,,
ECORJ740,2025-09-23,,,,,
HYPEJ290,2025-09-23,,,,,
HYPEJ300,2025-09-23,,,,,
MDIAJ270,2025-09-23,,,,,
MDIAJ278,2025-09-23,,,,,
MDIAJ268,2025-09-23,,,,,
IRBRJ610,2025-09-23,,,,,
MGLUJ181,2025-09-23,,,,,
EQTLJ408,2025-09-23,,,,,
GOAUJ847,2025-09-23,,,,,
ECORJ720,2025-09-23,,,,,
COGNV213,2025-09-23,,,,,
MOTVV118,2025-09-23,,,,,
IRBRV560,2025-09-23,,,,,
IGTIV218,2025-09-23,,,,,
ELETV393,2025-09-23,,,,,
BBDCV119,2025-09-23,,,,,
CVCBV270,2025-09-23,,,,,
BBDCV11,2025-09-23,,,,,
EQTLV398,2025-09-23,,,,,
BOVAU122W4,2025-09-23,,,,,
EMBRV869,2025-09-23,,,,,
GOAUV115,2025-09-23,,,,,
ECORV780,2025-09-23,,,,,
HYPEV300,2025-09-23,,,,,
ITUBV314,2025-09-23,,,,,
CVCBV299,2025-09-23,,,,,
CSNAV949,2025-09-23,,,,,
KLBNV207,2025-09-23,,,,,
IRBRV390,2025-09-23,,,,,
CYREV239,2025-09-23,,,,,
CYREV229,2025-09-23,,,,,
CASHV840,2025-09-23,,,,,
ELETV383,2025-09-23,,,,,
BPANV679,2025-09-23,,,,,
FLRYV135,2025-09-23,,,,,
CSANV810,2025-09-23,,,,,
BRAPV130,2025-09-23,,,,,
IRBRV370,2025-09-23,,,,,
CSNAV104,2025-09-23,,,,,
CSANV435,2025-09-23,,,,,
ITUBJ304,2025-09-23,,,,,
LWSAJ340,2025-09-23,,,,,
LRENJ213,2025-09-23,,,,,
ELETJ493,2025-09-23,,,,,
GOAUJ767,2025-09-23,,,,,
BRAVJ215,2025-09-23,,,,,
BPACJ415,2025-09-23,,,,,
EGIEJ476,2025-09-23,,,,,
EZTCJ137,2025-09-23,,,,,
COGNJ403,2025-09-23,,,,,
MGLUJ589,2025-09-23,,,,,
CPLEJ153,2025-09-23,,,,,
LRENJ218,2025-09-23,,,,,
LWSAJ320,2025-09-23,,,,,
IRBRJ487,2025-09-23,,,,,
MRVEJ560,2025-09-23,,,,,
GGBRJ210,2025-09-23,,,,,
MGLUJ484,2025-09-23,,,,,
BRAVJ150,2025-09-23,,,,,
ELETJ433,2025-09-23,,,,,
ELETJ423,2025-09-23,,,,,
BRAPJ200,2025-09-23,,,,,
ITUBJ33,2025-09-23,,,,,
MOTVJ984,2025-09-23,,,,,
FLRYJ130,2025-09-23,,,,,
COGNJ453,2025-09-23,,,,,
EZTCJ147,2025-09-23,,,,,
MRVEJ520,2025-09-23,,,,,
GOAUJ787,2025-09-23,,,,,
GOAUV687,2025-09-23,,,,,
IRBRV385,2025-09-23,,,,,
BRAPV120,2025-09-23,,,,,
CVCBV249,2025-09-23,,,,,
BBDCV12,2025-09-23,,,,,
ITUBV428,2025-09-23,,,,,
MDIAV280,2025-09-23,,,,,
CASHV680,2025-09-23,,,,,
IRBRV415,2025-09-23,,,,,
ENGIV446,2025-09-23,,,,,
GGBRV255,2025-09-23,,,,,
IRBRV405,2025-09-23,,,,,
ELETV433,2025-09-23,,,,,
CMINV449,2025-09-23,,,,,
CSNAV144,2025-09-23,,,,,
ITUBV277,2025-09-23,,,,,
BRAPV235,2025-09-23,,,,,
ELETV333,2025-09-23,,,,,
BRAPV200,2025-09-23,,,,,
CYREV219,2025-09-23,,,,,
BRAVV135,2025-09-23,,,,,
CSANV870,2025-09-23,,,,,
MOTVV123,2025-09-23,,,,,
MGLUV709,2025-09-23,,,,,
EGIEV466,2025-09-23,,,,,
MGLUV474,2025-09-23,,,,,
CSNAV589,2025-09-23,,,,,
COGNV193,2025-09-23,,,,,
BPANV939,2025-09-23,,,,,
LWSAV350,2025-09-23,,,,,
BBDCV116,2025-09-23,,,,,
ENGIV451,2025-09-23,,,,,
ITUBJ299,2025-09-23,,,,,
FLRYJ150,2025-09-23,,,,,
ITUBJ458,2025-09-23,,,,,
BRAVJ160,2025-09-23,,,,,
MRVEJ50,2025-09-23,,,,,
MOTVJ133,2025-09-23,,,,,
GGBRJ145,2025-09-23,,,,,
BRAVJ145,2025-09-23,,,,,
KLBNJ177,2025-09-23,,,,,
CSANJ105,2025-09-23,,,,,
IRBRJ447,2025-09-23,,,,,
MRVEJ470,2025-09-23,,,,,
ITUBJ309,2025-09-23,,,,,
CVCBJ280,2025-09-23,,,,,
GGBRV265,2025-09-23,,,,,
BBDCV106,2025-09-23,,,,,
LRENV245,2025-09-23,,,,,
DXCOV579,2025-09-23,,,,,
CSNAV158,2025-09-23,,,,,
CMINV429,2025-09-23,,,,,
MRVEV50,2025-09-23,,,,,
BBDCV252,2025-09-23,,,,,
GGBRV195,2025-09-23,,,,,
MGLUV191,2025-09-23,,,,,
GOAUW210,2025-09-23,,,,,
SUZBM515,2025-09-23,,,,,
MULTJ251,2025-09-23,,,,,
ELETJ457,2025-09-23,,,,,
MULTJ246,2025-09-23,,,,,
ELETJ487,2025-09-23,,,,,
ISAER209,2025-09-23,,,,,
ELETV447,2025-09-23,,,,,
ELETV427,2025-09-23,,,,,
ELETV432,2025-09-23,,,,,
B3SAS12,2025-09-23,,,,,
MULTJ331,2025-09-23,,,,,
PCARJ233,2025-09-23,,,,,
MULTJ276,2025-09-23,,,,,
ELETJ462,2025-09-23,,,,,
NATUJ157,2025-09-23,,,,,
ELETJ437,2025-09-23,,,,,
PCARV223,2025-09-23,,,,,
ELETV457,2025-09-23,,,,,
ELETV437,2025-09-23,,,,,
ELETV402,2025-09-23,,,,,
PETRV384,2025-09-23,,,,,
MULTV326,2025-09-23,,,,,
ELETV407,2025-09-23,,,,,
NATUJ152,2025-09-23,,,,,
ELETJ472,2025-09-23,,,,,
ELETJ467,2025-09-23,,,,,
ELETJ407,2025-09-23,,,,,
ELETJ397,2025-09-23,,,,,
PCARJ323,2025-09-23,,,,,
ELETJ417,2025-09-23,,,,,
NATUJ756,2025-09-23,,,,,
ELETV412,2025-09-23,,,,,
ELETV417,2025-09-23,,,,,
NATUV182,2025-09-23,,,,,
NATUV127,2025-09-23,,,,,
PCARV293,2025-09-23,,,,,
IBOVM125,2025-09-23,,,,,
MULTV301,2025-09-23,,,,,
NATUV167,2025-09-23,,,,,
NATUV157,2025-09-23,,,,,
PCARV243,2025-09-23,,,,,
NATUV152,2025-09-23,,,,,
PETRJ384,2025-09-23,,,,,
PCARJ273,2025-09-23,,,,,
IBOVM124,2025-09-23,,,,,
MULTJ241,2025-09-23,,,,,
PCARJ253,2025-09-23,,,,,
MULTJ271,2025-09-23,,,,,
ITUBK322,2025-09-23,,,,,
BPACK397,2025-09-23,,,,,
RAILJ191,2025-09-23,,,,,
POSIJ418,2025-09-23,,,,,
RDORJ371,2025-09-23,,,,,
IBOVM123,2025-09-23,,,,,
MULTV236,2025-09-23,,,,,
PCARV233,2025-09-23,,,,,
NATUV172,2025-09-23,,,,,
B3SAS178,2025-09-23,,,,,
CSANW147,2025-09-23,,,,,
PETRV195,2025-09-23,,,,,
SANBJ331,2025-09-23,,,,,
PETZJ310,2025-09-23,,,,,
NATUG14,2025-09-23,,,,,
SUZBJ640,2025-09-23,,,,,
RAILJ211,2025-09-23,,,,,
PETRJ150,2025-09-23,,,,,
SUZBJ650,2025-09-23,,,,,
VIVTA288,2025-09-23,,,,,
PETRJ190,2025-09-23,,,,,
GRNDJ590,2025-09-23,,,,,
GRNDJ530,2025-09-23,,,,,
RAILJ221,2025-09-23,,,,,
SUZBJ482,2025-09-23,,,,,
PRIOJ465,2025-09-23,,,,,
SUZBJ585,2025-09-23,,,,,
RDORJ346,2025-09-23,,,,,
PETRJ185,2025-09-23,,,,,
PETRJ210,2025-09-23,,,,,
PETRJ205,2025-09-23,,,,,
RDORJ341,2025-09-23,,,,,
SANBJ361,2025-09-23,,,,,
RADLJ163,2025-09-23,,,,,
RAILV116,2025-09-23,,,,,
RDORV376,2025-09-23,,,,,
PETRV435,2025-09-23,,,,,
POSIV458,2025-09-23,,,,,
POSIV368,2025-09-23,,,,,
RAIZV760,2025-09-23,,,,,
PETRV210,2025-09-23,,,,,
SBSPV951,2025-09-23,,,,,
RADLV138,2025-09-23,,,,,
PETRV150,2025-09-23,,,,,
SUZBV560,2025-09-23,,,,,
RADLV213,2025-09-23,,,,,
RAILV246,2025-09-23,,,,,
NATUS119,2025-09-23,,,,,
POSIV438,2025-09-23,,,,,
RAILV121,2025-09-23,,,,,
PRIOV465,2025-09-23,,,,,
POSIV513,2025-09-23,,,,,
RAILV206,2025-09-23,,,,,
PRIOV460,2025-09-23,,,,,
SBSPV138,2025-09-23,,,,,
PETZV440,2025-09-23,,,,,
RAIZV266,2025-09-23,,,,,
PETRV430,2025-09-23,,,,,
CSANW172,2025-09-23,,,,,
RAIZV166,2025-09-23,,,,,
SBSPV108,2025-09-23,,,,,
RADLV123,2025-09-23,,,,,
RAIZV256,2025-09-23,,,,,
PRIOV440,2025-09-23,,,,,
RADLV128,2025-09-23,,,,,
RAILV171,2025-09-23,,,,,
PETZV310,2025-09-23,,,,,
SBSPV991,2025-09-23,,,,,
SANBV251,2025-09-23,,,,,
RAIZV216,2025-09-23,,,,,
SANBV256,2025-09-23,,,,,
RADLV218,2025-09-23,,,,,
RDORV336,2025-09-23,,,,,
RAILV211,2025-09-23,,,,,
SUZBV595,2025-09-23,,,,,
SBSPV961,2025-09-23,,,,,
PETRV230,2025-09-23,,,,,
POSIV428,2025-09-23,,,,,
SUZBV457,2025-09-23,,,,,
PETRV200,2025-09-23,,,,,
RAIZV306,2025-09-23,,,,,
RADLV198,2025-09-23,,,,,
RAILV201,2025-09-23,,,,,
SUZBV650,2025-09-23,,,,,
RAILV226,2025-09-23,,,,,
SANBV226,2025-09-23,,,,,
POSIV533,2025-09-23,,,,,
RDORV331,2025-09-23,,,,,
RAIZV286,2025-09-23,,,,,
RAILV126,2025-09-23,,,,,
RAIZJ960,2025-09-23,,,,,
POSIJ438,2025-09-23,,,,,
RADLJ921,2025-09-23,,,,,
PETRJ200,2025-09-23,,,,,
SBSPJ114,2025-09-23,,,,,
PETZJ440,2025-09-23,,,,,
NATUG13,2025-09-23,,,,,
SANBJ256,2025-09-23,,,,,
SUZBJ470,2025-09-23,,,,,
RAILJ126,2025-09-23,,,,,
PETRJ230,2025-09-23,,,,,
RADLJ138,2025-09-23,,,,,
PETRJ450,2025-09-23,,,,,
VIVTA285,2025-09-23,,,,,
SBSPJ981,2025-09-23,,,,,
SBSPJ116,2025-09-23,,,,,
RADLJ133,2025-09-23,,,,,
POSIJ448,2025-09-23,,,,,
PETRJ225,2025-09-23,,,,,
